GLN;DESCR1;DESCR2;ROLE/0/TYPE;ROLE/0/STREET;ROLE/0/STRNO;ROLE/0/ZIP;ROLE/0/CITY;ROLE/0/CTN;ROLE/0/CNTRY;Adresse;Y;X;lon;lat
7601003919417;physiotherapie haubrich gmbh;;SpecPra;Obere Stallstrasse;9a;7430;Thusis;GR;CH;Obere Stallstrasse 9a Thusis;752961.6875;173773.265625;9.438746452331543;46.69762420654297
7601002524926;Praxis Dr. med. Christopher Hansi;Privatapotheke;PrivPra;Stadthofstrasse;3;6004;Luzern;LU;CH;Stadthofstrasse 3 Luzern;666282.6875;211989.484375;8.311054229736328;47.05561828613281
7601002524933;Frauenpraxis am Löwenplatz;Privatapotheke;PrivPra;Zürichstrasse;5;6004;Luzern;LU;CH;Zürichstrasse 5 Luzern;666226.375;212066.640625;8.310325622558594;47.05631637573242
7601002524940;Medea AD Sagl;;Spitex;piazzetta San Carlo;2;6900;Lugano;TI;CH;piazzetta San Carlo 2 Lugano;717078.9375;95757.7421875;8.950027465820312;46.00321960449219
7601002524957;Praxis Gruppe Würenlingen AG;;GrpPra;Dorfstrasse;16;5303;Würenlingen;AG;CH;Dorfstrasse 16 Würenlingen;661596.5;264974.5;8.2566499710083;47.532615661621094
7601002524964;RB Swiss Dental SA;;DentGrpPra;via Luigi Lavizzari;10B;6600;Locarno;TI;CH;via Luigi Lavizzari 10B Locarno;704866.6875;113457.0078125;8.796364784240723;46.1644172668457
7601002524971;CAT La Menthue;Fondation Saphir;ONursOrg;chemin de la Pardine;2;1462;Yvonand;VD;CH;chemin de la Pardine 2 Yvonand;547377.8125;182970.96875;6.749364852905273;46.79581832885742
7601001404571;NEMOSPED SA;;Whole;Via Gaggiolo;27;6855;Stabio;TI;CH;Via Gaggiolo 27 Stabio;715829.0;78132.0;8.929569244384766;45.84490966796875
7601001404588;Osmopharm SA;(Sede via alle Fornaci 6);Indus;via alle Fornaci;6;6930;Bedano;TI;CH;via alle Fornaci 6 Bedano;714973.5625;100935.9609375;8.924121856689453;46.05015563964844
7601003920451;Sekoya Diffusion SA;;HeaProd;rue du Puits-Godet;12;2000;Neuchâtel;NE;CH;rue du Puits-Godet 12 Neuchâtel;559953.5;205386.8125;6.912105560302734;46.998329162597656
7601001404595;Osmopharm SA;(Sede via D'Argine 7);Indus;via D'Argine;7;6930;Bedano;TI;CH;via D'Argine 7 Bedano;714971.875;100535.1171875;8.924002647399902;46.04655075073242
7601003920475;Borealis Innovation SA;;HeaProd;rue du Puits-Godet;8a;2000;Neuchâtel;NE;CH;rue du Puits-Godet 8a Neuchâtel;560017.625;205445.3125;6.912943363189697;46.99885940551758
7601001404793;Pharmacie Holistique;Pharmacie Holistique de La Riviera Sàrl;Pharm;avenue des Planches;22c;1820;Montreux;VD;CH;avenue des Planches 22c Montreux;559648.375;142322.953125;6.9136552810668945;46.431034088134766
7601003920901;9punkt9 GmbH;;SpecPra;Choisystrasse;11;3008;Bern;BE;CH;Choisystrasse 11 Bern;599174.875;199524.84375;7.42779541015625;46.946807861328125
7601002524988;EMS Stella;Fondation de l'âge d'or;NursHom;avenue Blanc;5;1202;Genève;GE;CH;avenue Blanc 5 Genève;500478.90625;119751.203125;6.148777961730957;46.221832275390625
7601002524995;Turileo AG;Dermatalogie am Hauptbahnhof;PrivPra;Bahnhofstrasse;110;8001;Zürich;ZH;CH;Bahnhofstrasse 110 Zürich;683176.3125;247908.765625;8.540019989013672;47.37676239013672
7601002525008;focus on spine GmbH;;GrpPra;Brauerstrasse;95A;9000;St. Gallen;SG;CH;Brauerstrasse 95A St. Gallen;748813.0625;256794.46875;9.411820411682129;47.445098876953125
7601003922240;rundum therapie gmbh;Praxis für Logopädie;SpecPra;Oberwilerstrasse;40b;4106;Therwil;BL;CH;Oberwilerstrasse 40b Therwil;608769.5625;261428.671875;7.55502462387085;47.50355529785156
7601003922325;Theracare GmbH;;SpecPra;Bahnhofstrasse;5;8887;Mels;SG;CH;Bahnhofstrasse 5 Mels;750511.125;212613.953125;9.419536590576172;47.04745864868164
7601002525015;Adelman SA;Centre d'imagerie de Lancy CIL;GrpPra;route de Chancy;59D;1213;Petit-Lancy;GE;CH;route de Chancy 59D Petit-Lancy;497663.28125;115984.40625;6.113117694854736;46.18752670288086
7601002525022;Praxis Dr. med. Dietmar Thumm;Privatapotheke;PrivPra;Bahnhofplatz;4;6003;Luzern;LU;CH;Bahnhofplatz 4 Luzern;666114.375;211454.3125;8.308761596679688;47.05082321166992
7601003922783;Physiotherapie FIT4LIFE GmbH;;SpecPra;Sportweg;1;3714;Frutigen;BE;CH;Sportweg 1 Frutigen;616423.8125;160260.734375;7.652955055236816;46.59341049194336
7601002525039;Praxis Dr. med. Stefan Ávár;Privatapotheke;PrivPra;Mattweg;5;6014;Luzern;LU;CH;Mattweg 5 Luzern;662645.1875;211364.828125;8.263094902038574;47.05035400390625
7601003922806;Physio SPArtos GmbH;;SpecPra;Alpenstrasse;45;3800;Interlaken;BE;CH;Alpenstrasse 45 Interlaken;632711.625;170555.140625;7.866230487823486;46.6854133605957
7601002525046;Arztpraxis Dr. Stachowski AG;;GrpPra;Schaffhauserstrasse;83;8152;Glattbrugg;ZH;CH;Schaffhauserstrasse 83 Glattbrugg;684808.9375;254047.875;8.562800407409668;47.431766510009766
7601002525053;Rückenpraxis Dr. Fekete GmbH;;PrivPra;Zentralstrasse;1;6003;Luzern;LU;CH;Zentralstrasse 1 Luzern;666250.1875;211168.109375;8.310507774353027;47.04823303222656
7601002525060;Acamed Schwamendingen AG;;GrpPra;Altwiesenstrasse;222;8051;Zürich;ZH;CH;Altwiesenstrasse 222 Zürich;686739.9375;250665.671875;8.587735176086426;47.40109634399414
7601002525077;Fondation Cogest'ems;HNM Le Clos des Tzams;NursHom;route des Blanchettes;30;1660;L'Etivaz;VD;CH;route des Blanchettes 30 L'Etivaz;577501.25;141574.765625;7.1459550857543945;46.42514419555664
7601002525084;AGNR - AG Notfall- und Rettungsmedizin;;EmergServ;Obermühleweg;5;7302;Landquart;GR;CH;Obermühleweg 5 Landquart;762231.6875;202717.90625;9.570183753967285;46.955711364746094
7601002525091;Frauenpraxis Maternité AG;;PrivPra;Bruggstrasse;12B;4153;Reinach BL;BL;CH;Bruggstrasse 12B Reinach BL;611518.6875;259964.515625;7.591475486755371;47.4903450012207
7601002525107;Casa Solaris AG;Casa Solaris Niederuzwil;NursHom;Bahnhofstrasse;145;9244;Niederuzwil;SG;CH;Bahnhofstrasse 145 Niederuzwil;728741.0;256405.125;9.145654678344727;47.445831298828125
7601002525114;Arztpraxis Mühlematt AG;;GrpPra;Mühlemattstrasse;5;4800;Zofingen;AG;CH;Mühlemattstrasse 5 Zofingen;637895.75;237460.234375;7.939574241638184;47.286949157714844
7601003923926;Beckmanns Hörkultur;Beckmann GmbH;HeaTec;Grabenweg;7;6023;Rothenburg;LU;CH;Grabenweg 7 Rothenburg;663189.1875;216243.078125;8.27093505859375;47.094181060791016
7601002525138;Praxisteam Post AG;;GrpPra;Kanzleistrasse;34;8405;Winterthur;ZH;CH;Kanzleistrasse 34 Winterthur;699937.4375;260265.15625;8.764689445495605;47.48555374145508
7601003924947;Hebammenpraxis Zürich AG;;SpecPra;Nordstrasse;108;8037;Zürich;ZH;CH;Nordstrasse 108 Zürich;682775.375;249322.5;8.53497314453125;47.3895263671875
7601003925197;PhysioWERK-Aadorf GmbH;;SpecPra;Hauptstrasse;47;8355;Aadorf;TG;CH;Hauptstrasse 47 Aadorf;711443.5;259225.859375;8.91706657409668;47.47435760498047
7601002525145;caba GmbH;;PrivPra;Petersgraben;5;4051;Basel;BS;CH;Petersgraben 5 Basel;611071.75;267809.5625;7.585738658905029;47.560909271240234
7601002525152;Cabinet Dentaire Plan-les-Ouates Sàrl;;DentGrpPra;chemin de la Mère-Voie;101;1228;Plan-les-Ouates;GE;CH;chemin de la Mère-Voie 101 Plan-les-Ouates;497910.78125;113848.4765625;6.116788864135742;46.16835403442383
7601002525169;AugenarztpraxisPlus;;GrpPra;Rütistrasse;6;5400;Baden;AG;CH;Rütistrasse 6 Baden;665288.3125;258597.359375;8.304738998413086;47.47490692138672
7601003926187;Physiotherapie Dorfplatz AG;;SpecPra;Dorfplatz;2;3110;Münsingen;BE;CH;Dorfplatz 2 Münsingen;609482.375;191581.15625;7.563021183013916;46.87528610229492
7601003926255;Aare Physiotherapie GmbH;;SpecPra;Frohburgstrasse;4;4600;Olten;SO;CH;Frohburgstrasse 4 Olten;635203.6875;244703.59375;7.904557228088379;47.35224533081055
7601002525176;Pflege- und Unterstützung zu Hause;Edith Tschannen;Spitex;Kreuzackerweg;29;4103;Bottmingen;BL;CH;Kreuzackerweg 29 Bottmingen;609672.0;263849.8125;7.5670552253723145;47.52531814575195
7601001404618;Apotheke zum Ritter AG;;Pharm;Hauptstrasse;31;5737;Menziken;AG;CH;Hauptstrasse 31 Menziken;656673.8125;232726.109375;8.187192916870117;47.24302291870117
7601003926828;Fisiomedic Gimnasium;Bakker Project Management SA;SpecPra;via San Bernardino;24;6532;Castione;TI;CH;via San Bernardino 24 Castione;724466.8125;120459.0703125;9.051932334899902;46.224056243896484
7601001404632;Pharmacie du Bourg;Pharmacie du Bourg Morelato SA;Pharm;Grand-Rue;53;1844;Villeneuve VD;VD;CH;Grand-Rue 53 Villeneuve VD;560423.8125;138434.171875;6.924075126647949;46.39609909057617
7601003927610;Fisiorent Sagl;;HeaTec;via Posgésa;28;6984;Pura;TI;CH;via Posgésa 28 Pura;710733.0;93848.0;8.867674827575684;45.98711395263672
7601002525190;Dr. Robert GmbH;;GrpPra;Zieglerstrasse;30;3007;Bern;BE;CH;Zieglerstrasse 30 Bern;599303.3125;199308.671875;7.429482936859131;46.944862365722656
7601002525206;Bolada AG;Anatolia Ärzte Praxis;GrpPra;Franklinstrasse;31;8050;Zürich;ZH;CH;Franklinstrasse 31 Zürich;683358.0625;251590.671875;8.543112754821777;47.40985107421875
7601002525213;Spitex Panhelp Meier;Solothurn;Spitex;Leimenstrasse;10;4118;Rodersdorf;SO;CH;Leimenstrasse 10 Rodersdorf;601397.375;258980.25;7.457167148590088;47.481590270996094
7601002525220;SingStimmZentrum Zürich;;GrpPra;Uitikonerstrasse;8;8952;Schlieren;ZH;CH;Uitikonerstrasse 8 Schlieren;676188.6875;250008.890625;8.447861671447754;47.3964958190918
7601003927658;Spadadrink GmbH;;HeaProd;Augustinergasse;23;9000;St. Gallen;SG;CH;Augustinergasse 23 St. Gallen;746038.5625;254712.046875;9.37436580657959;47.426998138427734
7601002525244;mediX Praxis schwamendingen;diepraxen Schwamendingen AG;GrpPra;Mattenhof;2;8051;Zürich;ZH;CH;Mattenhof 2 Zürich;687069.5625;250409.40625;8.59205150604248;47.39875030517578
7601002525251;Familien-Zahnarzt AG;;DentGrpPra;Dorfstrasse;24;9055;Bühler;AR;CH;Dorfstrasse 24 Bühler;750006.1875;248829.625;9.424960136413574;47.37321472167969
7601003928129;SRK Therapiestelle für Kinder und Jugendliche;Standort Altstätten;SpecPra;Churerstrasse;39A;9450;Altstätten SG;SG;CH;Churerstrasse 39A Altstätten SG;758998.375;249392.046875;9.544172286987305;47.376163482666016
7601002525268;Réseau Santé de la Sarine;Service d'aide et de soins à domicile de la Sarine;Spitex;avenue Jean-Paul II;10;1752;Villars-sur-Glâne;FR;CH;avenue Jean-Paul II 10 Villars-sur-Glâne;577038.125;183660.703125;7.137828350067139;46.803707122802734
7601002525275;AareAngio AG;;GrpPra;Kornhausplatz;11;3011;Bern;BE;CH;Kornhausplatz 11 Bern;600704.3125;199709.90625;7.447884559631348;46.9484748840332
7601003929164;Physiotherapie Team Burget AG;;SpecPra;Dorfstrasse;21;6044;Udligenswil;LU;CH;Dorfstrasse 21 Udligenswil;672977.5;215585.1875;8.39974308013916;47.08725357055664
7601003929379;La Colline LCCPS;Centre de Physiothérapie du Sport Sàrl;SpecPra;chemin Thury;7;1206;Genève;GE;CH;chemin Thury 7 Genève;500600.6875;116355.359375;6.151078701019287;46.191307067871094
7601003930023;Medicape GmbH;Physiotherapie Jordi;SpecPra;Gänshaldenweg;3;4125;Riehen;BS;CH;Gänshaldenweg 3 Riehen;616287.0625;270533.25;7.655135631561279;47.58530044555664
7601001404649;Apotheke Schaffhauserplatz AG;;Pharm;Seminarstrasse;1;8057;Zürich;ZH;CH;Seminarstrasse 1 Zürich;683025.4375;249565.046875;8.538329124450684;47.39167785644531
7601002525282;Dorfpraxis Oberhelfenschwil AG;;GrpPra;Bogenstrasse;7;9621;Oberhelfenschwil;SG;CH;Bogenstrasse 7 Oberhelfenschwil;726421.25;246250.6875;9.11203384399414;47.35497283935547
7601003930641;Ergotherapie Reaktiv GmbH;Zürich-Nord;SpecPra;Franklinstrasse;19;8050;Zürich;ZH;CH;Franklinstrasse 19 Zürich;683486.125;251514.71875;8.544794082641602;47.40915298461914
7601002525299;Arztpraxis Schüss AG;;GrpPra;Unterer Quai;92;2502;Biel/Bienne;BE;CH;Unterer Quai 92 Biel/Bienne;585287.875;220577.984375;7.24470329284668;47.13602066040039
7601002525305;Praxisklinik Urania AG;Tagesklinik;GrpPra;Löwenstrasse;28;8001;Zürich;ZH;CH;Löwenstrasse 28 Zürich;682877.125;247644.609375;8.536009788513184;47.37442398071289
7601001404656;Gesundheitsdirektion Kanton Zürich;eFaktura Listenspital;PubHea;Stampfenbachstrasse;30;8090;Zürich;ZH;CH;Stampfenbachstrasse 30 Zürich;683452.8125;248165.390625;8.543728828430176;47.37903594970703
7601001404663;B'SYS GmbH;;Indus;Benkenstrasse;254;4108;Witterswil;SO;CH;Benkenstrasse 254 Witterswil;606188.25;260311.265625;7.520747661590576;47.493534088134766
7601002525312;Praxis am See AG;;GrpPra;Seestrasse;147;8810;Horgen;ZH;CH;Seestrasse 147 Horgen;687745.625;235062.203125;8.598001480102539;47.26063537597656
7601002525329;Association pour les structures intermédiaires;Foyer du Mujon;NursHom;chemin du Fontenay;15;1400;Yverdon-les-Bains;VD;CH;chemin du Fontenay 15 Yverdon-les-Bains;538479.8125;181747.484375;6.632987976074219;46.78404998779297
7601002525336;Praxis Marktgasse Altdorf;Meconex AG;GrpPra;Marktgasse;6;6460;Altdorf UR;UR;CH;Marktgasse 6 Altdorf UR;691952.6875;193033.5;8.645040512084961;46.88206100463867
7601002525343;AOZ AG;AUGENÄRZTE ZUG;GrpPra;Luzernerstrasse;12;6343;Rotkreuz;ZG;CH;Luzernerstrasse 12 Rotkreuz;674932.875;221487.515625;8.426470756530762;47.1401252746582
7601002525350;Quellenpraxis AG;;GrpPra;Loren-Allee;22;8610;Uster;ZH;CH;Loren-Allee 22 Uster;695993.875;246141.65625;8.70933723449707;47.359127044677734
7601003932232;Reha Zentral GmbH;Ambulante Neurorehabilitation;SpecPra;Schmidgasse;7;8500;Frauenfeld;TG;CH;Schmidgasse 7 Frauenfeld;709712.75;268867.0625;8.896488189697266;47.561344146728516
7601002525367;arzthaus.ch AG;Standort Zug;GrpPra;Alpenstrasse;15;6300;Zug;ZG;CH;Alpenstrasse 15 Zug;681574.4375;225233.53125;8.514692306518555;47.173030853271484
7601001404694;Steinbock Apotheke AG;;Pharm;Quaderstrasse;16;7000;Chur;GR;CH;Quaderstrasse 16 Chur;759706.6875;191145.5625;9.532966613769531;46.85226058959961
7601002525374;Pflegewohngruppe Pöstli;leben pflegen March GmbH;NursHom;Postgasse;1;8857;Vorderthal;SZ;CH;Postgasse 1 Vorderthal;710753.375;220111.140625;8.898259162902832;47.122718811035156
7601003932652;Physiotherapie Herrliberg GmbH;;SpecPra;Dorf;30;8704;Herrliberg;ZH;CH;Dorf 30 Herrliberg;689116.125;237936.734375;8.616677284240723;47.28630447387695
7601002525381;Fondation Achille Alexandre;EPSM Les Oiseaux;NursHom;avenue des Oiseaux;5;1018;Lausanne;VD;CH;avenue des Oiseaux 5 Lausanne;537905.9375;153701.65625;6.629266262054443;46.53172302246094
7601002525411;TELESONOMED Sagl;;GrpPra;via F. Pelli;12;6900;Lugano;TI;CH;via F. Pelli 12 Lugano;717168.0;96268.0;8.951303482055664;46.00779342651367
7601001404687;Lagap SA;(Sede via Carvina 3);Indus;via Carvina;3;6807;Taverne;TI;CH;via Carvina 3 Taverne;715327.4375;102189.1796875;8.929000854492188;46.06136703491211
7601002525428;orthomeyer SA;;PrivPra;avenue de la Gare;6;1700;Fribourg;FR;CH;avenue de la Gare 6 Fribourg;578095.5;183557.203125;7.1516852378845215;46.80281448364258
7601002525435;Zahnarzt Dr. Bader AG;;DentGrpPra;Promenade;41;7270;Davos Platz;GR;CH;Promenade 41 Davos Platz;781818.5;185223.140625;9.820405960083008;46.7933349609375
7601002525442;Appartenances-Genève;;ONursOrg;boulevard de Saint-Georges;72;1205;Genève;GE;CH;boulevard de Saint-Georges 72 Genève;499705.0625;117480.65625;6.139238357543945;46.2012939453125
7601001404700;xtrapharm Apotheke;xtrapharm gmbh;Pharm;Bandwiesstrasse;4;8630;Rüti ZH;ZH;CH;Bandwiesstrasse 4 Rüti ZH;706744.875;235147.625;8.849004745483398;47.25860595703125
7601001404717;Drogerie Spillmann;Montana Apotheke AG Arosa;DruSto;Poststrasse;1;7050;Arosa;GR;CH;Poststrasse 1 Arosa;771790.6875;183827.09375;9.688594818115234;46.783443450927734
7601002525459;Radiomedica SA;;GrpPra;via Lugano;4F;6500;Bellinzona;TI;CH;via Lugano 4F Bellinzona;722240.0;116544.0;9.022052764892578;46.18925476074219
7601002525466;Emergency Radiology Schueller;;GrpPra;Weinbergstrasse;155;8006;Zürich;ZH;CH;Weinbergstrasse 155 Zürich;683115.1875;249420.796875;8.539491653442383;47.3903694152832
7601001404724;United BioSource (Suisse) SA;;SerFirm;chemin des Coquelicots;16;1214;Vernier;GE;CH;chemin des Coquelicots 16 Vernier;496309.53125;119829.53125;6.094730377197266;46.22190475463867
7601002525473;Association Le chiffre de la parole;;ONursOrg;avenue de la Gare;29;1003;Lausanne;VD;CH;avenue de la Gare 29 Lausanne;538391.6875;152022.359375;6.635822296142578;46.51666259765625
7601003934830;ORTHO-TEAM Partner AG;;HeaTec;Neuwiesenstrasse;69;8400;Winterthur;ZH;CH;Neuwiesenstrasse 69 Winterthur;696688.4375;262263.3125;8.722021102905273;47.504005432128906
7601003934847;KIND Hörzentralen AG;Fachgeschäft Oensingen;HeaTec;Hauptstrasse;40;4702;Oensingen;SO;CH;Hauptstrasse 40 Oensingen;621260.1875;237722.421875;7.719683647155762;47.29005432128906
7601003934854;Transa Backpacking AG;;HeaTec;Lagerstrasse;4;8004;Zürich;ZH;CH;Lagerstrasse 4 Zürich;682757.875;247930.84375;8.534483909606934;47.37701416015625
7601002525480;AVIVA Spitex GmbH;;Spitex;Brandholzstrasse;2;8117;Fällanden;ZH;CH;Brandholzstrasse 2 Fällanden;690374.1875;247438.3125;8.635221481323242;47.371585845947266
7601002525497;Medicus Dental AG;;DentGrpPra;Weinbergstrasse;161;8006;Zürich;ZH;CH;Weinbergstrasse 161 Zürich;683090.8125;249463.921875;8.539176940917969;47.3907585144043
7601001404748;Apotheke Lagger Visp AG;;Pharm;Bahnhofstrasse;17;3930;Visp;VS;CH;Bahnhofstrasse 17 Visp;634119.125;126873.6484375;7.881404399871826;46.29240798950195
7601002525503;Praxis Dr. Niedermann GmbH;;PrivPra;Täschmattstrasse;1;6015;Luzern;LU;CH;Täschmattstrasse 1 Luzern;664060.75;213070.484375;8.281964302062988;47.06555938720703
7601002525510;babyIMPULSE SA;;Lab;chemin des Grangettes;7;1224;Chêne-Bougeries;GE;CH;chemin des Grangettes 7 Chêne-Bougeries;502967.5625;117294.578125;6.18153715133667;46.20009994506836
7601002525534;Clinique Générale-Beaulieu SA;Facturation;Hosp;chemin de Beau-Soleil;20;1206;Genève;GE;CH;chemin de Beau-Soleil 20 Genève;501402.53125;116036.65625;6.1615309715271;46.18855667114258
7601003937404;Physio & Co GmbH;;SpecPra;Lintheschergasse;21;8001;Zürich;ZH;CH;Lintheschergasse 21 Zürich;683085.5625;247902.53125;8.538816452026367;47.37671661376953
7601002525541;Aesthetics Clinic XT SA;;Hosp;rue du Rhône;50;1204;Genève;GE;CH;rue du Rhône 50 Genève;500357.25;117780.609375;6.147622585296631;46.2040901184082
7601002525565;apdental ag;;DentGrpPra;Liesbergerstrasse;23;4053;Basel;BS;CH;Liesbergerstrasse 23 Basel;611865.125;265616.78125;7.596222877502441;47.541175842285156
7601002525572;Spitex D-Mobil;;Spitex;Eggrainweg;3;8803;Rüschlikon;ZH;CH;Eggrainweg 3 Rüschlikon;683916.0625;240091.453125;8.548349380493164;47.306365966796875
7601002525589;GynCare AG;;PrivPra;Binzallee;6;8055;Zürich;ZH;CH;Binzallee 6 Zürich;681474.25;246423.1875;8.51721477508545;47.363616943359375
7601001404755;Topwell Apotheke Stedtli Laufen - Grosshandel;Topwell-Apotheken AG;Whole;Hauptstrasse;20;4242;Laufen;BL;CH;Hauptstrasse 20 Laufen;604681.4375;252329.671875;7.500669479370117;47.42176055908203
7601002525596;EMS La Chocolatière;fondation de la plaine;NursHom;route de la Chocolatière;30;1026;Echandens;VD;CH;route de la Chocolatière 30 Echandens;531776.8125;155029.296875;6.549186706542969;46.543067932128906
7601001404779;Bailleul (Suisse) SA;;Indus;rue de Lyon;109;1203;Genève;GE;CH;rue de Lyon 109 Genève;498348.5625;118381.0859375;6.121469974517822;46.209190368652344
7601002525602;Augenchirurgie.ch AG;Zentrum Winterthur;GrpPra;Stadthausstrasse;51;8400;Winterthur;ZH;CH;Stadthausstrasse 51 Winterthur;697306.375;261857.328125;8.730132102966309;47.50026321411133
7601002525619;Arztdienst Lindenfeld;Spezialisierte Pflege und Geriatrie;GrpPra;Zollweg;12;5034;Suhr;AG;CH;Zollweg 12 Suhr;647272.9375;248664.796875;8.064708709716797;47.38711929321289
7601002525626;Dietze & Toschew GmbH;;GrpPra;Obere Rainstrasse;28;6345;Neuheim;ZG;CH;Obere Rainstrasse 28 Neuheim;686431.5;228863.53125;8.579450607299805;47.20505905151367
7601002525633;Pflegewohngruppe Kloster Notkersegg;;NursHom;Speicherstrasse;112;9011;St. Gallen;SG;CH;Speicherstrasse 112 St. Gallen;747980.4375;254567.859375;9.400046348571777;47.42526626586914
7601001404786;Pharmacie du Jazz SA;;Pharm;Grand-Rue;5;1820;Montreux;VD;CH;Grand-Rue 5 Montreux;559397.6875;142386.078125;6.910388469696045;46.43158721923828
7601002525640;Health & Motion AG;;GrpPra;Oristalstrasse;25;4410;Liestal;BL;CH;Oristalstrasse 25 Liestal;622062.375;259031.28125;7.731337547302246;47.48168182373047
7601003939545;Physioluuk GmbH;;SpecPra;Karlihofstrasse;7;7208;Malans GR;GR;CH;Karlihofstrasse 7 Malans GR;761706.0625;204322.703125;9.563852310180664;46.97026824951172
7601002525657;Neuromedizin Thun AG;;GrpPra;Burgstrasse;18;3600;Thun;BE;CH;Burgstrasse 18 Thun;614591.5;178914.109375;7.629635810852051;46.76124954223633
7601002525664;Medium Salutis GmbH;Ärztezentrum Niederweningen;GrpPra;Murzlenstrasse;23;8166;Niederweningen;ZH;CH;Murzlenstrasse 23 Niederweningen;670406.25;262415.625;8.37322998046875;47.50872039794922
7601002525671;Praxis Buchsbaum AG;;GrpPra;Schwertstrasse;9;8200;Schaffhausen;SH;CH;Schwertstrasse 9 Schaffhausen;689612.875;283646.3125;8.632439613342285;47.697296142578125
7601002525688;Praxis Wjatscheslaw Akusok;Privatapotheke;PrivPra;Industriestrasse;17;6252;Dagmersellen;LU;CH;Industriestrasse 17 Dagmersellen;641098.875;229220.078125;7.981163024902344;47.212642669677734
7601002525695;River Rock Dental Sagl;;DentGrpPra;via Giuseppe Curti;5;6900;Lugano;TI;CH;via Giuseppe Curti 5 Lugano;717444.0;96478.0;8.95491886138916;46.00963592529297
7601003941807;Physiotherapie Nierle GmbH;;SpecPra;Ruopigenplatz;6;6015;Luzern;LU;CH;Ruopigenplatz 6 Luzern;663470.9375;212609.765625;8.274136543273926;47.06147384643555
7601002525701;Dr. med. Martin Hefti GmbH;Zentrum für Neurochirurgie Hirslanden Ostschweiz;GrpPra;Brauerstrasse;95a;9016;St. Gallen;SG;CH;Brauerstrasse 95a St. Gallen;748813.0625;256794.46875;9.411820411682129;47.445098876953125
7601003942385;Hasli-Physio & med. Trainingstherapie GmbH;;SpecPra;Hauptstrasse;10;3860;Meiringen;BE;CH;Hauptstrasse 10 Meiringen;656987.25;175552.953125;8.18415641784668;46.72874069213867
7601002525718;iClot AG;Abklärungszentrum Blutgerinnung;Lab;Bläsistrasse;23;8049;Zürich;ZH;CH;Bläsistrasse 23 Zürich;680262.0625;250713.203125;8.501938819885254;47.402347564697266
7601002525725;Kieferorthopäde Suisse AG;Praxis in Baar;DentPrivPra;Marktgasse;7;6340;Baar;ZG;CH;Marktgasse 7 Baar;682449.8125;227782.09375;8.526704788208008;47.19584274291992
7601002525732;Kieferorthopäde Suisse AG;Praxis in Dietikon;DentPrivPra;Kirchstrasse;21A;8953;Dietikon;ZH;CH;Kirchstrasse 21A Dietikon;672799.5625;251015.75;8.40313720703125;47.40593338012695
7601002525749;Zentrum für Neurologie und Neurochirurgie;"""NeuroRem Group""";GrpPra;Schickstrasse;11;8400;Winterthur;ZH;CH;Schickstrasse 11 Winterthur;697295.125;262974.1875;8.73022747039795;47.510311126708984
7601003942439;Medbase Winterthur Neuwiesen - Gesundheit/Hebammen;santémed Gesundheitszentren AG;SpecPra;Gertrudstrasse;1;8400;Winterthur;ZH;CH;Gertrudstrasse 1 Winterthur;696670.8125;261767.140625;8.721678733825684;47.49954605102539
7601001404809;Coop Vitality Farmacia Mendrisio;Coop Vitality SA;Pharm;via Giorgio Bernasconi;31;6850;Mendrisio;TI;CH;via Giorgio Bernasconi 31 Mendrisio;719441.6875;80553.4765625;8.97667121887207;45.86606216430664
7601001404861;Amavita Apotheke Ilanz;GaleniCare AG;Pharm;Bahnhofstrasse;10;7130;Ilanz;GR;CH;Bahnhofstrasse 10 Ilanz;734969.25;181960.3125;9.205975532531738;46.77513885498047
7601001404816;Medaxo Praxen AG;Mobile Heimarztpraxis;GrpPra;Graffenriedstrasse;1;3074;Muri b. Bern;BE;CH;Graffenriedstrasse 1 Muri b. Bern;603110.25;198229.4375;7.479478359222412;46.935150146484375
7601002525756;ETH-Zürich, Institute of Molecular Health Sciences;Forschungslabor Prof. Dr. Gerald Schwank;Inst;Otto-Stern-Weg;7;8093;Zürich;ZH;CH;Otto-Stern-Weg 7 Zürich;680978.375;251477.53125;8.511566162109375;47.40913391113281
7601001404823;Coop Vitality Apotheke Wohlen;Coop Vitality AG;Pharm;Alte Bahnhofstrasse;2;5610;Wohlen AG;AG;CH;Alte Bahnhofstrasse 2 Wohlen AG;662884.25;244720.828125;8.270896911621094;47.350341796875
7601001405257;Coop Vitality Apotheke Flims;Coop Vitality AG;DruSto;Via Nova;80;7017;Flims Dorf;GR;CH;Via Nova 80 Flims Dorf;740646.3125;188558.234375;9.282316207885742;46.83329772949219
7601002525763;Augenzentrum Bern-Liebefeld AG;;GrpPra;Könizstrasse;119;3008;Bern;BE;CH;Könizstrasse 119 Bern;598315.75;198454.5;7.4165143966674805;46.93717956542969
7601001404830;Suisse Technology Partners AG;;Indus;Querstrasse;5;8212;Neuhausen am Rheinfall;SH;CH;Querstrasse 5 Neuhausen am Rheinfall;687415.5625;281313.6875;8.602710723876953;47.67661666870117
7601002525787;Wyland-Tagesbetreuung GmbH;;ONursOrg;Sennegasse;18;8476;Unterstammheim;ZH;CH;Sennegasse 18 Unterstammheim;701592.0;277223.1875;8.79051685333252;47.63779067993164
